school_id,school_name,latitude,longitude,coord_status,coord_rejection_reason,region,old_region,division,province,municipality,barangay,esc_participating,shsvp_participating,jdvp_participating,enrollment_status,school_management,annex_status,offers_es,offers_jhs,offers_shs,shs_strand_offerings,psgc_region,psgc_region_name,psgc_province,psgc_province_name,psgc_municity,psgc_municity_name,psgc_barangay,psgc_barangay_name,psgc_observed_barangay,psgc_validation,urban_rural,income_class
400082,"Saint Christopher Academy of Bangar, La Union, Inc.",16.89302,120.42367,valid,,Region I,Region I,La Union,LA UNION,BANGAR,CENTRAL EAST NO. 1 (POB.),1,1,0,active,Sectarian,Standalone School,True,True,True,"GAS,HUMSS,STEM",0100000000,Region I (Ilocos Region),0103300000,La Union,0103306000,Bangar,0103306025,Central East No. 1 ,0103306025,psgc_match,R,1st
400084,"La Union Colleges of Science and Technology, Inc.",16.5256409278082,120.327306291132,valid,,Region I,Region I,La Union,LA UNION,BAUANG,CENTRAL WEST (POB.),1,1,1,active,Non-Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM,TVL",0100000000,Region I (Ilocos Region),0103300000,La Union,0103307000,Bauang,0103307015,Central West ,0103307015,psgc_match,U,1st
400085,Sacred Heart School,16.52567,120.33074,valid,,Region I,Region I,La Union,LA UNION,BAUANG,CENTRAL EAST (POB.),1,1,0,active,Sectarian,Standalone School,False,True,True,"ABM,HUMSS,STEM",0100000000,Region I (Ilocos Region),0103300000,La Union,0103307000,Bauang,0103307014,Central East ,0103307014,psgc_match,U,1st
400086,"St. Anthony Montessori Educational Network, Inc. (Bauang)",,,no_coords,invalid,Region I,Region I,La Union,LA UNION,BAUANG,CENTRAL EAST (POB.),1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"GAS,HUMSS",0100000000,Region I (Ilocos Region),0103300000,La Union,0103307000,Bauang,0103307014,Central East ,,psgc_no_validation,U,1st
400087,Sts. Peter and Paul Learning Center,16.5258036255585,120.330719108098,valid,,Region I,Region I,La Union,LA UNION,BAUANG,CENTRAL EAST (POB.),0,0,0,active,Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103307000,Bauang,0103307014,Central East ,0103307014,psgc_match,U,1st
400088,UCCP Nursery Kindergarten School (Bauang),14.0,121.0,suspect,coordinate_cluster,Region I,Region I,La Union,LA UNION,BAUANG,CENTRAL EAST (POB.),0,0,0,active,Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103307000,Bauang,0103307014,Central East ,0401025018,psgc_mismatch,U,1st
400089,"Jesus Cares Christian Academy of Caba, La Union, Inc.",16.43606,120.34389,valid,,Region I,Region I,La Union,LA UNION,CABA,POBLACION NORTE,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103309000,Caba,0103309006,Poblacion Norte,0103309006,psgc_match,R,1st
400090,"La Union Standard Academy, Inc.",16.42332,120.34946,valid,,Region I,Region I,La Union,LA UNION,CABA,GANA,1,1,0,active,Non-Sectarian,Standalone School,False,True,True,GAS,0100000000,Region I (Ilocos Region),0103300000,La Union,0103309000,Caba,0103309002,Gana,0103309002,psgc_match,R,1st
400091,St. John the Baptist Learning Center,16.4360472,120.3430987,valid,,Region I,Region I,La Union,LA UNION,CABA,POBLACION SUR,1,0,0,active,Sectarian,Standalone School,True,True,True,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103309000,Caba,0103309007,Poblacion Sur,0103309006,psgc_mismatch,R,1st
400092,Santa Catalina Academy,16.85587,120.37874,valid,,Region I,Region I,La Union,LA UNION,LUNA,VICTORIA (POB.),1,1,0,active,Sectarian,Standalone School,False,True,True,STEM,0100000000,Region I (Ilocos Region),0103300000,La Union,0103310000,Luna,0103310040,Victoria ,0103310040,psgc_match,R,2nd
400094,"Naguilian Learning Center, Inc",16.530722,120.397647,valid,,Region I,Region I,La Union,LA UNION,NAGUILIAN,IMELDA,0,0,0,active,Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103311000,Naguilian,0103311022,Imelda,0103311022,psgc_match,U,1st
400095,"St. Augustine School of Naguilian, Inc.",16.53074,120.39276,valid,,Region I,Region I,La Union,LA UNION,NAGUILIAN,NATIVIDAD (POB.),0,0,0,active,Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103311000,Naguilian,0103311029,Natividad ,0103311029,psgc_match,U,1st
400097,Pugo Catholic School,16.3212,120.4656,valid,,Region I,Region I,La Union,LA UNION,PUGO,TAVORA EAST,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"HUMSS,STEM",0100000000,Region I (Ilocos Region),0103300000,La Union,0103312000,Pugo,0103312013,Tavora East,0103312015,psgc_mismatch,R,3rd
400098,"Saint Mary's Academy of Rosario, Inc.",16.230239,120.488541,valid,,Region I,Region I,La Union,LA UNION,ROSARIO,POBLACION EAST,1,1,0,active,Sectarian,Standalone School,False,True,True,HUMSS,0100000000,Region I (Ilocos Region),0103300000,La Union,0103313000,Rosario,0103313022,Poblacion East,0103313022,psgc_match,U,1st
400100,Immaculate Conception School of Malolos - Stella Maris,14.7604841,120.813247,valid,,Region III,Region III,Malolos City,BULACAN,CITY OF MALOLOS  (Capital),PAMARAWAN,0,0,0,active,Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0301400000,Bulacan,0301410000,City of Malolos ,0301410037,Pamarawan,0301410037,psgc_match,R,1st
400101,"BHC Educational Institution, Inc.",16.590079,120.320419,valid,,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),SEVILLA,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM",0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314057,Sevilla,0103314057,psgc_match,U,2nd
400102,Capitol Church Nursery Kindergarten School,16.614574,120.317108,valid,,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),BARANGAY II (POB.),0,0,0,active,Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314007,Barangay II ,0103314007,psgc_match,U,2nd
400103,"Christ the King College - San Fernando City, La Union Inc.",16.60963,120.3173,valid,,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),BARANGAY II (POB.),1,1,0,active,Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM",0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314007,Barangay II ,0103314057,psgc_mismatch,U,2nd
400104,CICOSAT Colleges Inc.,16.74647,120.3111,valid,,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),LINGSAT,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"HUMSS,STEM,TVL",0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314030,Lingsat,,psgc_no_validation,U,2nd
400105,Diocesan Seminary of the Heart of Jesus,16.586403,120.307711,valid,,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),SAN VICENTE,1,1,0,active,Sectarian,Standalone School,False,True,True,GAS,0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314053,San Vicente,0103314053,psgc_match,R,2nd
400106,"Felkris Academy, Inc.",16.645772,120.310664,valid,,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),LINGSAT,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM",0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314030,Lingsat,0103314030,psgc_match,U,2nd
400107,"Gifted Learning Centre, Inc.",16.61445,120.3143,valid,,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),CATBANGEN,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,GAS,HUMSS",0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314022,Catbangen,0103314022,psgc_match,U,2nd
400108,"Adventist School City of San Fernando La Union, Inc.",,,no_coords,out_of_bounds,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),TANQUI,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314059,Tanqui,,psgc_no_validation,U,2nd
400109,La Union Bible Baptist Academy,16.6194,120.3286,valid,,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),CABAROAN (NEGRO),0,0,0,active,Sectarian,Standalone School,True,True,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314015,Cabaroan,0103314015,psgc_match,R,2nd
400110,La Union Cultural Institute,14.57929,121.06494,suspect,placeholder_default,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),BARANGAY I (POB.),1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,STEM",0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314006,Barangay I ,1381200013,psgc_mismatch,U,2nd
400112,Lorma Grade School/Lorma Colleges Special Science HS,16.66179,120.32779,valid,,Region I,Region I,La Union,LA UNION,SAN JUAN,URBIZTONDO,1,1,1,active,Non-Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM,TVL",0100000000,Region I (Ilocos Region),0103300000,La Union,0103316000,San Juan,0103316042,Urbiztondo,0103316042,psgc_match,U,1st
400113,San Pablo Educational Center,14.84262,120.8451,valid,,Region III,Region III,Malolos City,BULACAN,CITY OF MALOLOS  (Capital),SAN PABLO,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0301400000,Bulacan,0301410000,City of Malolos ,0301410044,San Pablo,0301410044,psgc_match,U,1st
400115,Saint Louis College Elementary / High School,16.636845,120.312723,valid,,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),CARLATAN,1,1,0,active,Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM,TVL",0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314021,Carlatan,0103314030,psgc_mismatch,U,2nd
400117,St. Jude Montessori Educational Center of La Union,14.57929,121.06494,suspect,placeholder_default,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),CATBANGEN,0,0,0,active,Sectarian,Standalone School,True,True,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314022,Catbangen,1381200013,psgc_mismatch,U,2nd
400118,St. William Parish Nursery Kindergarten School,16.61563,120.31751,valid,,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),BARANGAY II (POB.),0,0,0,active,Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314007,Barangay II ,0103314007,psgc_match,U,2nd
400119,Union Christian College,12.879721,121.774017,valid,,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),BARANGAY II (POB.),1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,GAS,HUMSS,STEM",0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314007,Barangay II ,,psgc_no_validation,U,2nd
400120,Vineyard Christian Academy,16.624236,120.316161,valid,,Region I,Region I,San Fernando City,LA UNION,CITY OF SAN FERNANDO (Capital),PAGDARAOAN,1,0,0,active,Sectarian,Standalone School,True,True,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103314000,City of San Fernando ,0103314041,Pagdaraoan,0103314041,psgc_match,U,2nd
400121,St. Gabriel The Archangel High School Inc.,16.67321,120.39982,valid,,Region I,Region I,La Union,LA UNION,SAN GABRIEL,POBLACION,1,0,0,active,Non-Sectarian,Standalone School,False,True,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103315000,San Gabriel,0103315019,Poblacion,0103315019,psgc_match,R,3rd
400122,Holy Angels Montessori and Learning Center,14.57929,121.06494,suspect,placeholder_default,Region I,Region I,La Union,LA UNION,SAN JUAN,ILI NORTE (POB.),0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103316000,San Juan,0103316020,Ili Norte ,1381200013,psgc_mismatch,U,1st
400123,Sacred Heart Learning Center,16.2537,120.4,valid,,Region I,Region I,La Union,LA UNION,SANTO TOMAS,NAMONITAN,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103317000,Santo Tomas,0103317016,Namonitan,0103317016,psgc_match,R,1st
400124,St. Mary of the Sea Academy,16.2809,120.3804,valid,,Region I,Region I,La Union,LA UNION,SANTO TOMAS,POBLACION,1,1,0,active,Non-Sectarian,Standalone School,False,True,True,HUMSS,0100000000,Region I (Ilocos Region),0103300000,La Union,0103317000,Santo Tomas,0103317019,Poblacion,0103317019,psgc_match,R,1st
400125,San Alberto Magno Academy,16.3492117093836,120.412425111687,valid,,Region I,Region I,La Union,LA UNION,TUBAO,POBLACION,1,1,0,active,Sectarian,Standalone School,False,True,True,"HUMSS,STEM",0100000000,Region I (Ilocos Region),0103300000,La Union,0103320000,Tubao,0103320017,Poblacion,0103320017,psgc_match,U,2nd
400126,St. Isidore School of Tubao,,,no_coords,no_submission,Region I,Region I,La Union,LA UNION,TUBAO,POBLACION,0,0,0,active,Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0103300000,La Union,0103320000,Tubao,0103320017,Poblacion,,psgc_no_validation,U,2nd
400127,Jesus Christian Ministry School Inc.,14.867781,120.823192,valid,,Region III,Region III,Malolos City,BULACAN,CITY OF MALOLOS  (Capital),MOJON,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0301400000,Bulacan,0301410000,City of Malolos ,0301410034,Mojon,0301410034,psgc_match,U,1st
400128,Aguilar Catholic School Inc.,15.889349,120.239262,valid,,Region I,Region I,"Pangasinan I, Lingayen",PANGASINAN,AGUILAR,POBLACION,1,1,0,active,Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM",0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105502000,Aguilar,0105502011,Poblacion,0105502011,psgc_match,U,1st
400129,"Zaratan Educational Institute, Inc.",15.8890372,120.2384199,valid,,Region I,Region I,"Pangasinan I, Lingayen",PANGASINAN,AGUILAR,POGOMBOA,1,1,0,active,Non-Sectarian,Standalone School,False,True,True,"HUMSS,STEM",0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105502000,Aguilar,0105502012,Pogomboa,0105502011,psgc_mismatch,R,1st
400130,Adventist School of Western Pangasinan Inc.,16.16182,119.98217,valid,,Region I,Region I,Alaminos City,PANGASINAN,CITY OF ALAMINOS,POBLACION,0,0,0,active,Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105503000,City of Alaminos,0105503021,Poblacion,0105503021,psgc_match,U,3rd
400134,"Esperanza De Leon Ramos (ELR) School, Inc.",16.1534453,119.98213,valid,,Region I,Region I,Alaminos City,PANGASINAN,CITY OF ALAMINOS,PALAMIS,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105503000,City of Alaminos,0105503019,Palamis,0105503019,psgc_match,U,3rd
400135,Shekinah Grace School,,,no_coords,invalid,Region I,Region I,Alaminos City,PANGASINAN,CITY OF ALAMINOS,PALAMIS,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105503000,City of Alaminos,0105503019,Palamis,,psgc_no_validation,U,3rd
400136,"Colegio San Jose de Alaminos, Inc.",16.156022,119.978546,valid,,Region I,Region I,Alaminos City,PANGASINAN,CITY OF ALAMINOS,POBLACION,1,1,0,active,Sectarian,Standalone School,True,True,True,"GAS,HUMSS,STEM",0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105503000,City of Alaminos,0105503021,Poblacion,0105503021,psgc_match,U,3rd
400138,The Great Plebeian College,16.1588086410124,119.980122006462,valid,,Region I,Region I,Alaminos City,PANGASINAN,CITY OF ALAMINOS,POBLACION,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM,TVL",0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105503000,City of Alaminos,0105503021,Poblacion,0105503021,psgc_match,U,3rd
400139,"Asbury College, Inc.",16.28806,119.95401,valid,,Region I,Region I,"Pangasinan I, Lingayen",PANGASINAN,ANDA,POBLACION,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"GAS,HUMSS",0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105505000,Anda,0105505014,Poblacion,0105505014,psgc_match,U,2nd
400140,St. Nicholas Catholic School of Anda,16.29016,119.94847,valid,,Region I,Region I,"Pangasinan I, Lingayen",PANGASINAN,ANDA,POBLACION,1,1,0,active,Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM,TVL",0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105505000,Anda,0105505014,Poblacion,0105505014,psgc_match,U,2nd
400142,Mary Help of Christians Catholic School,15.84905,120.39786,valid,,Region I,Region I,"Pangasinan I, Lingayen",PANGASINAN,BASISTA,NAVATAT,1,1,0,active,Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM,TVL",0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105509000,Basista,0105509008,Navatat,0105509008,psgc_match,R,3rd
400144,"Mother Goose Special School System, Inc.",15.81426,120.45367,valid,,Region I,Region I,"Pangasinan I, Lingayen",PANGASINAN,BAYAMBANG,POBLACION SUR,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105511000,Bayambang,0105511053,Poblacion Sur,0105511078,psgc_mismatch,U,1st
400145,"ST. VINCENT'S CATHOLIC SCHOOL OF BAYAMBANG, INC.",,,no_coords,invalid,Region I,Region I,"Pangasinan I, Lingayen",PANGASINAN,BAYAMBANG,POBLACION SUR,1,1,0,active,Non-Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM",0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105511000,Bayambang,0105511053,Poblacion Sur,,psgc_no_validation,U,1st
400146,"Binmaley Catholic School, Inc.",16.03131,120.26841,valid,,Region I,Region I,"Pangasinan I, Lingayen",PANGASINAN,BINMALEY,POBLACION,1,1,0,active,Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM,TVL",0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105513000,Binmaley,0105513026,Poblacion,0105513031,psgc_mismatch,U,1st
400148,"Food for Hungry Minds School, Inc.",14.84013,120.84905,valid,,Region III,Region III,Malolos City,BULACAN,CITY OF MALOLOS  (Capital),BUNGAHAN,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0300000000,Region III (Central Luzon),0301400000,Bulacan,0301410000,City of Malolos ,0301410013,Bungahan,0301410055,psgc_mismatch,R,1st
400149,"Mary Help of Christians Seminary, Inc.",16.0326,120.2702,valid,,Region I,Region I,"Pangasinan I, Lingayen",PANGASINAN,BINMALEY,POBLACION,1,1,0,active,Sectarian,Standalone School,False,True,True,"GAS,HUMSS",0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105513000,Binmaley,0105513026,Poblacion,0105513031,psgc_mismatch,U,1st
400151,"Señor Santiago Learning Center of Bolinao Pangasinan, Inc.",16.38818,119.8936,valid,,Region I,Region I,"Pangasinan I, Lingayen",PANGASINAN,BOLINAO,GERMINAL (POB.),1,1,0,active,Sectarian,Standalone School,True,True,True,"ABM,HUMSS,STEM",0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105514000,Bolinao,0105514011,Germinal ,0105514011,psgc_match,U,1st
400153,St. Andrew Catholic School,14.57929,121.06494,suspect,placeholder_default,Region I,Region I,"Pangasinan I, Lingayen",PANGASINAN,BUGALLON,POBLACION,1,0,0,active,Sectarian,Standalone School,True,True,False,,0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105515000,Bugallon,0105515016,Poblacion,1381200013,psgc_mismatch,U,1st
400154,Calasiao Educational Center,16.00597,120.35439,valid,,Region I,Region I,"Pangasinan I, Lingayen",PANGASINAN,CALASIAO,NALSIAN,1,0,0,active,Sectarian,Standalone School,True,True,False,,0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105517000,Calasiao,0105517017,Nalsian,0105517010,psgc_mismatch,U,1st
400155,Precious Minds Montessori and High School,16.0104913,120.3531346,valid,,Region I,Region I,"Pangasinan I, Lingayen",PANGASINAN,CALASIAO,POBLACION WEST,1,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0100000000,Region I (Ilocos Region),0105500000,Pangasinan,0105517000,Calasiao,0105517019,Poblacion West,0105517017,psgc_mismatch,U,1st
